code,product_name,quantity,packaging_en,brands_en,categories_en,origins_en,labels_en,countries_en,nutriscore_grade,pnns_groups_1,pnns_groups_2,food_groups_en,environmental_score_score,environmental_score_grade,main_category_en,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g
3301071518508,"Rosée des champs - salade composée","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
3700116101314,"Pâté","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
3770014728043,"Lait battu","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4016241050281,"لبن","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4056489062905,"maanvilja","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
45140396,"メロンパン味","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4524144102544,"ベビー母夢","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4660004514901,"мини пельмени","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4710133654068,"Барселона трюфель","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4742382000143,"Soija jauho","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4901006372435,"こしあん","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4901650222346,"soft ice cream candy","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4901726014370,"熊本もっこすラーメン","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4902475214257,"ちょっとどんぶり　牛丼","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4902820110012,"ちりめん高菜(ふりかけ)","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4902831511068,"Royal milk tea","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4902888264399,"小枝抹茶チーズケーキ","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4965020005229,"豆大福","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
4977841002394,"Kinako maeda","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
5054563047991,"panadol","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
5706779062250,"Juicy dates","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
5706911006852,"Edamame pakaste","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
5710183007721,"noix et fruits melangés","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
5741000163832,"Booster lemon","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
5900535022124,"Lomza radler grejpfrut","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
5900699107460,"Zyviec Lemon","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
5901384500948,"Miso ramen Oyakata (instant)","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6400712590358,"Kippenbouten","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6400744316100,"Java","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6401314505122,"Pisellini primavera","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6401464023293,"Fromage à l'ail des ours","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
64027173,"Jacky makupala maitosuklaa","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405019701988,"Raastesalaatti","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405020030527,"Maasdam","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405022000092,"Lohilastu","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405053007824,"Maalaishyytelö","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405096000820,"Mozzarella-kana-pesto-panniini","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405244596007,"Naudan ohut lihasuikale, teryaki.","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405244820003,"Burgerpihvi - Tamminen - Tamminen","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405304002493,"Savuporokiusaus","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405304003339,"Tulinen chorizopasta","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405346065333,"Sieni-fetapiiras","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405521821600,"Graines germées prêtes à l'emploi","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405778630000,"Lapimaa juust","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405830021005,"Barattolino arachide","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405834004011,"Aito saunapalvikinkku","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405857326107,"Crispy kanatikkari","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6405857334003,"Naapurin maalaiskana sisäfilee cheesy","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6406142022162,"Primosale","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6406510700470,"Korealainen kanasalaatti","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6406510941262,"Fetapasta","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6406510944287,"Kaneliomena","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6406510944492,"Bistro Hetki katkarapu-caesarsalaatti","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6406510944515,"Bistro Hetki mexicanasalaatti","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6406600108001,"Ahvenanmaan kalapihvit","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6406970000103,"Porsaan ulkofilee","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407204008216,"Fettfri mjölk","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407218000077,"Rapumarinoitusilli","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407800002878,"Possun fileepihvi naturell","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407800005916,"Jauhelihapasta","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407800008313,"Hernekeitto","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407800010514,"Murea&nopea kebabkana","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407800014390,"Mayo valkosipuli","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407800022234,"Kalapuikot ja muusi","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407800023484,"Kermainen kanapasta","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407800023545,"Possunauta","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407850056685,"Porkkana lettuja","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407860061488,"Lihapiirakka","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407870075406,"Grillinakki","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407870078858,"Valkosipuli-sinihomejuusto","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407970048034,"Kinkkuvalmiste suikale","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6407976760008,"Grilli auroora","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408180736681,"Ruispalat - Vaasan","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408180737510,"Täysjyväruisleipä","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408430002665,"Valio jogurtti","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408430011643,"Maito","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408430023820,"Valio jogurtti mango","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408430337613,"Salaattijuustoa","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408430339150,"Sinileima","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408430340965,"Oltermanni vähemmän suolaa","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408430341436,"Basilikatuorejuusto","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408430670161,"Grandi vadelma","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408432000232,"Dreamy lemon dessert","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408432102462,"Lätt naturell yoghurt 0.4%","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408520010242,"Kylmäsavulohi","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408653127497,"Kermaviili","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408653127824,"Eloisa mansikkajogurtti","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408659611686,"Frezza mint","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6408720008384,"Kotimainen meewursti","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409100022372,"Kariniemen Grillikombo","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409100025656,"Kananpojan täytetty filee kinkku-juusto","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409100044701,"Amerikan pekoni","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409100050436,"Pikkuprinssi","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409100051747,"Kinkkumakkara","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409100054243,"Meetvursti","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409100075279,"Boltsi pieni kaura-siemenpyörykkä texmex","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409100076047,"Mäkitalon farmi texmex-kana 265g","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409100076122,"Kalapaistos","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409100076443,"Jauheliha-taco-salaatti","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409100078577,"Via vege korma","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409249995971,"Korean bbq chicken  & fried noodles","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409249998743,"Korean bbq pork & sesame rice","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409311548241,"Tortelini jambon","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409400118546,"Kananuggetit","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409531651547,"Nötkötti","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409531651554,"Lihapyörykät ruskeakastikkeessa","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409535050933,"Kasvissosekeitto","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409620008207,"Aurinkokuivattu tomaatti maksamakkara","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
6409620013447,"Snellman salamisnack chili","","","","","","","Finland","unknown","unknown","unknown","",,"","","",""
